FID,Id,作物,半径,备注,x,y
1998,1999,玉米,3, ,6363.5600586,-4890.8901367
1999,2000,玉米,3, ,5999.6899414,-5614.8100586
2000,2001,玉米,3, ,5850.2998047,-5459.0498047
2001,2002,玉米,3, ,4606.7402344,-4867.9101563
2002,2003,玉米,3, ,4281.1699219,-5768.0200195
2003,2004,玉米,3, ,3425.7399902,-6114.0297852
2004,2005,玉米,3, ,3903.2500000,-6346.3999023
2005,2006,玉米,3, ,6477.1899414,-7028.1801758
2006,2007,玉米,3, ,6613.7998047,-7113.7299805
2007,2008,玉米,3, ,7083.6499023,-7125.2202148
2008,2009,玉米,3, ,7081.1000977,-7611.6601563
2009,2010,玉米,3, ,7460.2900391,-7559.3100586
2010,2011,玉米,3, ,7409.2202148,-7195.4399414
2011,2012,玉米,3, ,7483.2797852,-6850.7099609
2012,2013,玉米,3, ,6880.6499023,-7582.2998047
2013,2014,玉米,3, ,6852.5600586,-7829.9902344
2014,2015,玉米,3, ,6996.8300781,-7787.8500977
2015,2016,玉米,3, ,8317.0000000,-7872.1201172
2016,2017,玉米,3, ,8277.4199219,-7426.5297852
2017,2018,玉米,3, ,8161.2299805,-7443.1298828
2018,2019,玉米,3, ,8255.7099609,-7296.2998047
2019,2020,玉米,3, ,8394.8798828,-7898.9301758
2020,2021,玉米,3, ,9333.2998047,-8227.0595703
2021,2022,玉米,3, ,7822.8901367,-8565.4003906
2022,2023,玉米,3, ,7861.2001953,-8574.3300781
2023,2024,玉米,3, ,7981.2099609,-8971.4101563
2024,2025,玉米,3, ,8016.9599609,-9110.5703125
2025,2026,玉米,3, ,6811.7001953,-7975.5400391
2026,2027,玉米,3, ,6357.1801758,-8811.8095703
2027,2028,玉米,3, ,3382.3300781,-8814.3701172
2028,2029,玉米,3, ,2819.2800293,-9111.8496094
2029,2030,玉米,3, ,3456.3898926,-8912.6796875
2030,2031,玉米,3, ,1774.9000244,-9143.7695313
2031,2032,玉米,3, ,1951.0899658,-9838.3203125
2032,2033,玉米,3, ,2120.8999023,-10379.7001953
2033,2034,玉米,3, ,1954.9200439,-10171.5996094
2034,2035,玉米,3, ,1965.1300049,-9885.5595703
2035,2036,玉米,3, ,1153.1199951,-10655.4003906
2036,2037,玉米,3, ,730.5109863,-10384.7998047
2037,2038,玉米,3, ,863.2940063,-10475.4003906
2038,2039,玉米,3, ,217.2550049,-10951.7001953
2039,2040,玉米,3, ,727.9580078,-10227.7001953
2040,2041,玉米,3, ,773.9210205,-10285.2001953
2041,2042,玉米,3, ,809.6699829,-10386.0996094
2042,2043,玉米,3, ,2818.0100098,-11945.0000000
2043,2044,玉米,3, ,2389.0200195,-12224.5996094
2044,2045,玉米,3, ,2778.4299316,-12190.0996094
2045,2046,玉米,3, ,3169.1201172,-12677.7998047
2046,2047,玉米,3, ,3377.2299805,-12599.9003906
2047,2048,玉米,3, ,3327.4299316,-12589.7001953
2048,2049,玉米,3, ,3386.1599121,-12256.5000000
2049,2050,玉米,3, ,4024.5400391,-12330.5996094
2050,2051,玉米,3, ,4408.8500977,-12442.9003906
2051,2052,玉米,3, ,4878.6899414,-13331.5000000
2052,2053,玉米,3, ,4956.5698242,-13302.2001953
2053,2054,玉米,3, ,4329.6899414,-13593.2998047
2054,2055,玉米,3, ,4204.5698242,-13549.9003906
2055,2056,玉米,3, ,4143.2797852,-13644.2998047
2056,2057,玉米,3, ,3838.1398926,-13768.2001953
2057,2058,玉米,3, ,4010.5000000,-14222.7001953
2058,2059,玉米,3, ,4020.7099609,-14264.7998047
2059,2060,玉米,3, ,4059.0200195,-14252.0996094
2060,2061,玉米,3, ,3661.9399414,-15191.7998047
2061,2062,玉米,3, ,2609.8999023,-15405.0000000
2062,2063,玉米,3, ,2692.8898926,-15822.5000000
2063,2064,玉米,3, ,2895.8898926,-15886.2998047
2064,2065,玉米,3, ,1714.8900146,-15438.2001953
2065,2066,玉米,3, ,1614.0300293,-15623.2998047
2066,2067,玉米,3, ,1040.7600098,-16097.0000000
2067,2068,玉米,3, ,822.4379883,-16028.0000000
2068,2069,玉米,3, ,444.5180054,-15950.2001953
2069,2070,玉米,3, ,378.1260071,-16342.0996094
2070,2071,玉米,3, ,720.2969971,-16587.3007813
2071,2072,玉米,3, ,1637.0100098,-17138.8007813
2072,2073,玉米,3, ,1804.2600098,-17332.9003906
2073,2074,玉米,3, ,2878.0200195,-17299.6992188
2074,2075,玉米,3, ,3056.7600098,-17173.3007813
2075,2076,玉米,3, ,3885.3798828,-17352.0000000
2076,2077,玉米,3, ,4004.1101074,-17239.6992188
2077,2078,玉米,3, ,4265.8500977,-17169.5000000
2078,2079,玉米,3, ,4212.2299805,-16976.6992188
2079,2080,玉米,3, ,4428.0000000,-16737.9003906
2080,2081,玉米,3, ,4295.2099609,-17655.9003906
2081,2082,玉米,3, ,5062.5498047,-17285.5996094
2082,2083,玉米,3, ,5217.0297852,-17392.9003906
2083,2084,玉米,3, ,4905.5000000,-16721.3007813
2084,2085,玉米,3, ,4831.4501953,-16578.3007813
2085,2086,玉米,3, ,4576.1000977,-16321.7001953
2086,2087,水稻,3, ,9165.4697266,-14989.2998047
2087,2088,水稻,3, ,9152.1904297,-14943.4003906
2088,2089,水稻,3, ,9055.6103516,-14906.0000000
2089,2090,水稻,3, ,8538.9101563,-14494.2998047
2090,2091,水稻,3, ,8261.2402344,-14896.2998047
2091,2092,水稻,3, ,8466.4804688,-15210.2001953
2092,2093,水稻,3, ,8879.3496094,-15175.2001953
2093,2094,水稻,3, ,9326.0302734,-15005.0000000
2094,2095,水稻,3, ,9342.9296875,-14563.0996094
2095,2096,水稻,3, ,9312.7500000,-14385.7001953
2096,2097,水稻,3, ,9341.7304688,-14336.2001953
2097,2098,水稻,3, ,9386.4003906,-14278.2001953
2098,2099,水稻,3, ,8383.1796875,-15821.0996094
2099,2100,水稻,3, ,8212.9501953,-15603.7998047
2100,2101,水稻,3, ,8275.7304688,-15556.7001953
2101,2102,水稻,3, ,8460.4404297,-15854.9003906
2102,2103,水稻,3, ,7989.6098633,-15673.7998047
2103,2104,水稻,3, ,8228.6503906,-15621.9003906
2104,2105,水稻,3, ,10300.2998047,-15327.2998047
2105,2106,水稻,3, ,10247.2001953,-15321.2998047
2106,2107,水稻,3, ,10437.9003906,-14823.9003906
2107,2108,水稻,3, ,10323.2001953,-14776.7998047
2108,2109,水稻,3, ,10364.2998047,-14677.7998047
2109,2110,水稻,3, ,10347.4003906,-14652.5000000
2110,2111,水稻,3, ,10359.4003906,-14525.7001953
2111,2112,水稻,3, ,10223.0000000,-14443.5996094
2112,2113,水稻,3, ,10194.0000000,-14453.2998047
2113,2114,水稻,3, ,10111.9003906,-14548.5996094
2114,2115,水稻,3, ,10073.2998047,-14564.2998047
2115,2116,水稻,3, ,10574.2998047,-14535.4003906
2116,2117,水稻,3, ,10576.7001953,-15401.0000000
2117,2118,水稻,3, ,10588.7998047,-14403.7998047
2118,2119,水稻,3, ,10628.5996094,-14365.0996094
2119,2120,水稻,3, ,10664.9003906,-14397.7001953
2120,2121,水稻,3, ,10861.5996094,-14351.9003906
2121,2122,水稻,3, ,11046.4003906,-13726.5000000
2122,2123,水稻,3, ,10911.0996094,-13681.7998047
2123,2124,水稻,3, ,10289.4003906,-14182.7998047
2124,2125,水稻,3, ,10223.0000000,-14173.2001953
2125,2126,水稻,3, ,10066.0996094,-13947.4003906
2126,2127,水稻,3, ,9934.4804688,-14163.5000000
2127,2128,水稻,3, ,10186.7998047,-14228.7001953
2128,2129,水稻,3, ,10156.5996094,-14226.2998047
2129,2130,水稻,3, ,10261.5996094,-14194.9003906
2130,2131,水稻,3, ,10268.9003906,-14151.5000000
2131,2132,水稻,3, ,10372.7001953,-14555.9003906
2132,2133,水稻,3, ,10598.5000000,-14571.5996094
2133,2134,水稻,3, ,10877.2998047,-14327.7001953
2134,2135,水稻,3, ,10981.2001953,-13439.2001953
2135,2136,水稻,3, ,11187.5996094,-13073.4003906
2136,2137,水稻,3, ,11354.2001953,-13262.9003906
2137,2138,水稻,3, ,11315.5996094,-13308.7998047
2138,2139,水稻,3, ,11775.5000000,-13201.4003906
2139,2140,水稻,3, ,11858.7998047,-13097.5000000
2140,2141,水稻,3, ,11722.4003906,-12911.5996094
2141,2142,水稻,3, ,11520.7998047,-13008.2001953
2142,2143,水稻,3, ,11852.7998047,-13168.7998047
2143,2144,水稻,3, ,11518.4003906,-13756.7001953
2144,2145,水稻,3, ,10439.0996094,-15468.5996094
2145,2146,玉米,3, ,7368.5097656,-17221.3007813
2146,2147,玉米,3, ,8064.1499023,-16784.1992188
2147,2148,玉米,3, ,6091.0097656,-17174.6992188
2148,2149,玉米,3, ,6160.8300781,-16124.7998047
2149,2150,玉米,3, ,5845.3398438,-15881.7001953
2150,2151,玉米,3, ,6207.3798828,-15354.0996094
2151,2152,玉米,3, ,6698.7299805,-15429.0996094
2152,2153,玉米,3, ,6005.6699219,-15967.0000000
2153,2154,水稻,3, ,23824.0000000,-12495.7001953
2154,2155,水稻,3, ,23843.1992188,-12759.7001953
2155,2156,水稻,3, ,23587.4003906,-12813.0000000
2156,2157,水稻,3, ,23224.8007813,-12724.0996094
2157,2158,水稻,3, ,23384.9003906,-12503.9003906
2158,2159,水稻,3, ,23246.6992188,-12516.2001953
2159,2160,水稻,3, ,23094.9003906,-12934.7998047
2160,2161,水稻,3, ,22988.1992188,-13297.2998047
2161,2162,水稻,3, ,23227.5996094,-13302.7998047
2162,2163,水稻,3, ,23315.0996094,-13319.2001953
2163,2164,水稻,3, ,23293.1992188,-13086.7001953
2164,2165,水稻,3, ,23477.9003906,-13123.5996094
2165,2166,水稻,3, ,23664.0000000,-13100.2998047
2166,2167,水稻,3, ,23888.3007813,-13201.5996094
2167,2168,水稻,3, ,23891.0996094,-12832.2001953
2168,2169,水稻,3, ,23892.4003906,-12439.5996094
2169,2170,水稻,3, ,23524.4003906,-12357.5000000
2170,2171,水稻,3, ,23809.0000000,-13390.4003906
2171,2172,水稻,3, ,23534.0000000,-13520.2998047
2172,2173,水稻,3, ,23592.8007813,-13499.7998047
2173,2174,水稻,3, ,23353.4003906,-13460.0996094
2174,2175,水稻,3, ,23141.4003906,-13639.4003906
2175,2176,水稻,3, ,23156.4003906,-13677.7001953
2176,2177,水稻,3, ,23085.3007813,-13821.2998047
2177,2178,水稻,3, ,23012.8007813,-13776.2001953
2178,2179,水稻,3, ,22919.8007813,-13647.5996094
2179,2180,水稻,3, ,22930.6992188,-13192.0000000
2180,2181,水稻,3, ,23263.0996094,-13144.0996094
2181,2182,水稻,3, ,23624.3007813,-13711.9003906
2182,2183,水稻,3, ,23774.8007813,-13521.7001953
2183,2184,水稻,3, ,23562.6992188,-13867.7998047
2184,2185,水稻,3, ,23596.9003906,-13945.7998047
2185,2186,水稻,3, ,23529.9003906,-14177.0000000
2186,2187,水稻,3, ,23397.1992188,-14231.7001953
2187,2188,水稻,3, ,23791.1992188,-14271.4003906
2188,2189,水稻,3, ,23475.1992188,-14419.2001953
2189,2190,水稻,3, ,23398.5996094,-14368.5000000
2190,2191,水稻,3, ,23828.0996094,-14705.0996094
2191,2192,水稻,3, ,23159.1992188,-14118.2001953
2192,2193,水稻,3, ,23073.0000000,-14104.5000000
2193,2194,水稻,3, ,23074.3007813,-13997.7998047
2194,2195,水稻,3, ,22966.3007813,-13826.7998047
2195,2196,水稻,3, ,23328.8007813,-14744.7998047
2196,2197,水稻,3, ,23408.1992188,-14766.5996094
2197,2198,水稻,3, ,23780.3007813,-14870.5996094
2198,2199,水稻,3, ,23353.4003906,-14981.4003906
2199,2200,水稻,3, ,23287.8007813,-14802.2001953
2200,2201,水稻,3, ,23777.5000000,-14995.0996094
2201,2202,水稻,3, ,24365.8007813,-15259.0996094
2202,2203,水稻,3, ,24205.6992188,-14598.4003906
2203,2204,水稻,3, ,23852.8007813,-14521.7998047
2204,2205,水稻,3, ,23799.4003906,-14222.2001953
2205,2206,水稻,3, ,23677.6992188,-14204.4003906
2206,2207,水稻,3, ,23653.0000000,-13349.2998047
2207,2208,水稻,3, ,23010.0000000,-13029.2001953
2208,2209,水稻,3, ,23932.0996094,-12513.4003906
2209,2210,水稻,3, ,23540.9003906,-12442.2998047
2210,2211,水稻,3, ,11326.7001953,-11564.5000000
2211,2212,水稻,3, ,11983.0000000,-11375.2998047
2212,2213,水稻,3, ,9257.4296875,-12687.9003906
2213,2214,水稻,3, ,8967.8896484,-10356.0996094
2214,2215,水稻,3, ,10851.7998047,-11730.5000000
2215,2216,水稻,3, ,11705.0000000,-11583.7998047
2216,2217,水稻,3, ,12650.9003906,-10854.0996094
2217,2218,水稻,3, ,10581.5996094,-11688.0000000
2218,2219,水稻,3, ,10967.7001953,-13182.0000000
2219,2220,水稻,3, ,8574.1201172,-12869.2998047
2220,2221,水稻,3, ,13377.9003906,-10541.2001953
2221,2222,水稻,3, ,12276.0000000,-11257.4003906
2222,2223,水稻,3, ,12202.0000000,-11056.5000000
2223,2224,水稻,3, ,12447.7001953,-11764.7998047
2224,2225,水稻,3, ,12331.4003906,-11347.2001953
2225,2226,水稻,3, ,11821.4003906,-11463.5000000
2226,2227,水稻,3, ,11744.7998047,-11201.9003906
2227,2228,水稻,3, ,12061.9003906,-11119.9003906
2228,2229,水稻,3, ,12881.0996094,-11112.0000000
2229,2230,水稻,3, ,13557.5996094,-10514.7998047
2230,2231,水稻,3, ,13441.4003906,-10475.0996094
2231,2232,水稻,3, ,12505.9003906,-11331.4003906
2232,2233,水稻,3, ,12455.7001953,-11482.0000000
2233,2234,水稻,3, ,12381.7001953,-11791.2001953
2234,2235,水稻,3, ,12386.9003906,-11960.2998047
2235,2236,水稻,3, ,12830.2998047,-15095.0000000
2236,2237,水稻,3, ,12924.9003906,-15042.4003906
2237,2238,水稻,3, ,12981.4003906,-15463.0996094
2238,2239,水稻,3, ,12614.7001953,-15326.4003906
2239,2240,水稻,3, ,12513.4003906,-15217.2001953
2240,2241,水稻,3, ,12495.0000000,-15004.2998047
2241,2242,水稻,3, ,12673.7998047,-14707.2001953
2242,2243,水稻,3, ,12643.5996094,-14682.2001953
2243,2244,水稻,3, ,12254.4003906,-15035.7998047
2244,2245,水稻,3, ,12257.0996094,-14824.2001953
2245,2246,水稻,3, ,12776.4003906,-14932.0000000
2246,2247,水稻,3, ,12918.2998047,-14941.2001953
2247,2248,水稻,3, ,12761.9003906,-15071.2998047
2248,2249,水稻,3, ,12646.2001953,-14853.0996094
2249,2250,水稻,3, ,12450.2998047,-14654.5996094
2250,2251,水稻,3, ,19452.5996094,-12054.7001953
2251,2252,水稻,3, ,19219.5000000,-11785.2998047
2252,2253,水稻,3, ,19238.1992188,-11459.5996094
2253,2254,大豆,3, ,17125.3007813,-4967.2299805
2254,2255,大豆,3, ,17677.3007813,-4126.5800781
2255,2256,大豆,3, ,17069.3007813,-5213.8198242
2256,2257,大豆,3, ,16133.4003906,-4905.5800781
2257,2258,大豆,3, ,16298.7001953,-5407.1601563
2258,2259,大豆,3, ,15724.2998047,-4813.1098633
2259,2260,大豆,3, ,15760.7001953,-4216.2500000
2260,2261,大豆,3, ,16819.9003906,-5482.8198242
2261,2262,大豆,3, ,16643.4003906,-4675.7998047
2262,2263,玉米,3, ,17941.0996094,-4213.4501953
2263,2264,玉米,3, ,18198.4003906,-5020.4702148
2264,2265,玉米,3, ,18371.8007813,-4934.7001953
2265,2266,玉米,3, ,18521.9003906,-4905.4599609
2266,2267,玉米,3, ,18490.8007813,-4461.0097656
2267,2268,玉米,3, ,17824.0996094,-4999.0297852
2268,2269,玉米,3, ,17471.3007813,-4965.8901367
2269,2270,玉米,3, ,17212.0000000,-4804.0898438
2270,2271,玉米,3, ,17132.0996094,-3969.7900391
2271,2272,玉米,3, ,17358.1992188,-4119.8798828
2272,2273,玉米,3, ,17483.0000000,-3963.9399414
2273,2274,玉米,3, ,17660.3007813,-5080.8999023
2274,2275,玉米,3, ,17334.8007813,-5482.4599609
2275,2276,玉米,3, ,17176.9003906,-5053.6098633
2276,2277,玉米,3, ,16831.9003906,-5234.8901367
2277,2278,玉米,3, ,16652.5996094,-5135.4799805
2278,2279,玉米,3, ,17024.9003906,-5071.1499023
2279,2280,玉米,3, ,15861.0996094,-4692.9799805
2280,2281,玉米,3, ,15658.4003906,-4533.1401367
2281,2282,玉米,3, ,15629.2001953,-4492.2001953
2282,2283,玉米,3, ,15952.7001953,-4225.1499023
2283,2284,玉米,3, ,16342.5996094,-4439.5698242
2284,2285,玉米,3, ,15982.0000000,-4088.6899414
2285,2286,玉米,3, ,15356.2998047,-4634.5000000
2286,2287,玉米,3, ,15831.9003906,-5665.6899414
2287,2288,玉米,3, ,16286.0996094,-5624.7597656
2288,2289,玉米,3, ,16837.6992188,-5792.3999023
2289,2290,玉米,3, ,14982.0000000,-4817.7402344
2290,2291,玉米,3, ,15835.7998047,-4763.1601563
2291,2292,大豆,3, ,29914.0000000,-7486.6000977
2292,2293,大豆,3, ,29978.6992188,-7689.7797852
2293,2294,大豆,3, ,30692.8007813,-7296.5800781
2294,2295,大豆,3, ,30608.6992188,-7406.0000000
2295,2296,大豆,3, ,29508.9003906,-7674.2402344
2296,2297,大豆,3, ,28647.6992188,-8047.6098633
2297,2298,大豆,3, ,28601.0000000,-8079.8398438
2298,2299,大豆,3, ,28596.5996094,-8117.6201172
2299,2300,大豆,3, ,28739.9003906,-8273.1904297
2300,2301,大豆,3, ,28402.0996094,-8198.7402344
2301,2302,大豆,3, ,28532.0996094,-8145.3999023
2302,2303,大豆,3, ,28534.4003906,-8049.8300781
2303,2304,大豆,3, ,29015.5000000,-7058.6201172
2304,2305,大豆,3, ,29062.1992188,-6834.1601563
2305,2306,大豆,3, ,29112.1992188,-6768.5898438
2306,2307,大豆,3, ,29105.5000000,-6698.5898438
2307,2308,大豆,3, ,29034.4003906,-6438.5600586
2308,2309,大豆,3, ,29118.9003906,-6397.4399414
2309,2310,大豆,3, ,28537.6992188,-7178.6298828
2310,2311,大豆,3, ,28483.1992188,-7339.7597656
2311,2312,大豆,3, ,28013.1992188,-6918.6098633
2312,2313,玉米,3, ,17114.9003906,-10099.4003906
2313,2314,玉米,3, ,17752.0000000,-10320.5996094
2314,2315,玉米,3, ,17619.0000000,-9865.9199219
2315,2316,玉米,3, ,17710.1992188,-9453.0195313
2316,2317,玉米,3, ,17093.1992188,-9191.6796875
2317,2318,玉米,3, ,16446.8007813,-9706.6396484
2318,2319,玉米,3, ,15750.9003906,-9635.5000000
2319,2320,玉米,3, ,17942.1992188,-10303.5996094
2320,2321,玉米,3, ,18647.4003906,-10026.7001953
2321,2322,玉米,3, ,20036.0000000,-10984.0000000
2322,2323,玉米,3, ,20074.6992188,-11073.7001953
2323,2324,玉米,3, ,20153.5996094,-11081.4003906
2324,2325,玉米,3, ,20399.4003906,-10750.5000000
2325,2326,玉米,3, ,20311.3007813,-10676.2001953
2326,2327,玉米,3, ,17863.3007813,-10694.7998047
2327,2328,玉米,3, ,17073.0996094,-11846.9003906
2328,2329,玉米,3, ,16072.5996094,-10908.2001953
2329,2330,玉米,3, ,15775.7001953,-11124.7001953
2330,2331,玉米,3, ,14891.0996094,-10589.5996094
2331,2332,玉米,3, ,15146.2998047,-9941.6904297
2332,2333,玉米,3, ,16027.7001953,-9836.5400391
2333,2334,玉米,3, ,15686.0000000,-9505.5996094
2334,2335,玉米,3, ,16443.6992188,-9420.5498047
2335,2337,水稻,3, ,3299.5700684,-15402.5000000
2336,2338,水稻,3, ,3146.3500977,-15327.2001953
2337,2339,水稻,3, ,3076.8798828,-15202.5000000
2338,2340,水稻,3, ,3033.3898926,-15183.7001953
2339,2341,水稻,3, ,3504.0700684,-15399.2001953
2340,2342,水稻,3, ,3482.6499023,-15501.2001953
2341,2343,水稻,3, ,3485.8898926,-15460.2998047
2342,2344,水稻,3, ,3591.0700684,-15719.9003906
2343,2345,水稻,3, ,3378.7700195,-15677.0996094
2344,2346,水稻,3, ,3269.6999512,-15438.2001953
2345,2347,水稻,3, ,2962.6201172,-15225.2001953
2346,2348,水稻,3, ,2941.1999512,-15038.2998047
2347,2349,水稻,3, ,2273.1499023,-14970.0996094
2348,2350,水稻,3, ,2225.7600098,-15000.5996094
2349,2351,水稻,3, ,2197.1899414,-15002.5996094
2350,2352,水稻,3, ,2179.6599121,-14423.5000000
2351,2353,水稻,3, ,2123.1799316,-14354.5996094
2352,2354,水稻,3, ,2102.3999023,-14307.2001953
2353,2355,水稻,3, ,2097.2099609,-14272.2001953
2354,2356,水稻,3, ,2061.5000000,-14259.9003906
2355,2357,水稻,3, ,2058.9099121,-14219.0000000
2356,2358,水稻,3, ,2034.2399902,-14158.5996094
2357,2359,水稻,3, ,2329.6298828,-13919.0000000
2358,2360,水稻,3, ,2330.9299316,-13972.9003906
2359,2361,水稻,3, ,2366.6398926,-13896.9003906
2360,2362,水稻,3, ,2511.4099121,-13869.0000000
2361,2363,水稻,3, ,2458.8300781,-13879.4003906
2362,2364,水稻,3, ,1886.8599854,-13957.2998047
2363,2365,水稻,3, ,1805.0600586,-13940.4003906
2364,2482,大豆,3, ,1814.8000488,-14006.7001953
2365,2483,大豆,3, ,1753.1199951,-13965.0996094
2366,2484,大豆,3, ,1723.9100342,-13866.4003906
2367,2485,大豆,3, ,1631.7199707,-13909.2998047
2368,2486,大豆,3, ,1543.4300537,-13896.2998047
2369,2487,大豆,3, ,1523.9499512,-13874.2001953
2370,2488,大豆,3, ,1498.6300049,-13857.2998047
2371,2489,大豆,3, ,1690.8000488,-13859.2998047
